eid	pid	name	entity
606	662	Somewhere_in_Time_(1980)	http://dbpedia.org/resource/Somewhere_in_Time_(film)
607	663	Being_There_(1979)	http://dbpedia.org/resource/Being_There
608	665	Alien_3_(1992)	http://dbpedia.org/resource/Alien_3
609	666	Blood_For_Dracula_(Andy_Warhol's_Dracula)_(1974)	http://dbpedia.org/resource/Blood_for_Dracula
610	667	Audrey_Rose_(1977)	http://dbpedia.org/resource/Audrey_Rose_(film)
611	668	Blood_Beach_(1981)	http://dbpedia.org/resource/Blood_Beach
612	669	Body_Parts_(1991)	http://dbpedia.org/resource/Body_Parts_(film)
613	670	Body_Snatchers_(1993)	http://dbpedia.org/resource/Body_Snatchers_(1993_film)
614	671	Bride_of_Frankenstein_(1935)	http://dbpedia.org/resource/Bride_of_Frankenstein
615	672	Candyman_(1992)	http://dbpedia.org/resource/Candyman_(1992_film)
616	673	Cape_Fear_(1962)	http://dbpedia.org/resource/Cape_Fear_(1962_film)
617	674	Cat_People_(1982)	http://dbpedia.org/resource/Cat_People_(1982_film)
618	675	Nosferatu_(Nosferatu,_eine_Symphonie_des_Grauens)_(1922)	http://dbpedia.org/resource/Nosferatu
619	676	Crucible,_The_(1996)	http://dbpedia.org/resource/The_Crucible_(1996_film)
620	677	Fire_on_the_Mountain_(1996)	http://dbpedia.org/resource/Fire_on_the_Mountain_(1996_film)
621	678	Volcano_(1997)	http://dbpedia.org/resource/Volcano_(1997_film)
622	680	Kull_the_Conqueror_(1997)	http://dbpedia.org/resource/Kull_the_Conqueror
623	681	Wishmaster_(1997)	http://dbpedia.org/resource/Wishmaster_(film)
624	682	I_Know_What_You_Did_Last_Summer_(1997)	http://dbpedia.org/resource/I_Know_What_You_Did_Last_Summer
625	683	Rocket_Man_(1997)	http://dbpedia.org/resource/RocketMan
626	684	In_the_Line_of_Fire_(1993)	http://dbpedia.org/resource/In_the_Line_of_Fire
627	685	Executive_Decision_(1996)	http://dbpedia.org/resource/Executive_Decision
628	686	Perfect_World,_A_(1993)	http://dbpedia.org/resource/A_Perfect_World
629	687	McHale's_Navy_(1997)	http://dbpedia.org/resource/McHale's_Navy_(1997_film)
630	688	Leave_It_to_Beaver_(1997)	http://dbpedia.org/resource/Leave_It_to_Beaver_(film)
631	689	Jackal,_The_(1997)	http://dbpedia.org/resource/The_Jackal_(1997_film)
632	690	Seven_Years_in_Tibet_(1997)	http://dbpedia.org/resource/Seven_Years_in_Tibet_(1997_film)
633	691	Dark_City_(1998)	http://dbpedia.org/resource/Dark_City_(1998_film)
634	692	American_President,_The_(1995)	http://dbpedia.org/resource/The_American_President
635	693	Casino_(1995)	http://dbpedia.org/resource/Casino_(1995_film)
636	694	Persuasion_(1995)	http://dbpedia.org/resource/Persuasion_(1995_film)
637	695	Kicking_and_Screaming_(1995)	http://dbpedia.org/resource/Kicking_and_Screaming_(1995_film)
638	696	City_Hall_(1996)	http://dbpedia.org/resource/City_Hall_(1996_film)
639	697	Basketball_Diaries,_The_(1995)	http://dbpedia.org/resource/The_Basketball_Diaries_(film)
640	698	Browning_Version,_The_(1994)	http://dbpedia.org/resource/The_Browning_Version_(1994_film)
641	699	Little_Women_(1994)	http://dbpedia.org/resource/Little_Women_(1994_film)
642	700	Miami_Rhapsody_(1995)	http://dbpedia.org/resource/Miami_Rhapsody
643	701	Wonderful,_Horrible_Life_of_Leni_Riefenstahl,_The_(1993)	http://dbpedia.org/resource/The_Wonderful_Horrible_Life_of_Leni_Riefenstahl
644	702	Barcelona_(1994)	http://dbpedia.org/resource/Barcelona_(film)
645	703	Widows'_Peak_(1994)	http://dbpedia.org/resource/Widows'_Peak
646	704	House_of_the_Spirits,_The_(1993)	http://dbpedia.org/resource/The_House_of_the_Spirits_(film)
647	705	Singin'_in_the_Rain_(1952)	http://dbpedia.org/resource/Singin'_in_the_Rain
648	706	Bad_Moon_(1996)	http://dbpedia.org/resource/Bad_Moon
649	707	Enchanted_April_(1991)	http://dbpedia.org/resource/Enchanted_April_(1991_film)
650	709	Strictly_Ballroom_(1992)	http://dbpedia.org/resource/Strictly_Ballroom
651	710	Better_Off_Dead..._(1985)	http://dbpedia.org/resource/Better_Off_Dead_(film)
652	712	Tin_Men_(1987)	http://dbpedia.org/resource/Tin_Men
653	713	Othello_(1995)	http://dbpedia.org/resource/Othello_(1995_film)
654	714	Carrington_(1995)	http://dbpedia.org/resource/Carrington_(film)
655	715	To_Die_For_(1995)	http://dbpedia.org/resource/To_Die_For
656	716	Home_for_the_Holidays_(1995)	http://dbpedia.org/resource/Home_for_the_Holidays_(1995_film)
657	717	Juror,_The_(1996)	http://dbpedia.org/resource/The_Juror
658	718	In_the_Bleak_Midwinter_(1995)	http://dbpedia.org/resource/In_the_Bleak_Midwinter_(film)
659	720	First_Knight_(1995)	http://dbpedia.org/resource/First_Knight
660	721	Mallrats_(1995)	http://dbpedia.org/resource/Mallrats
661	722	Nine_Months_(1995)	http://dbpedia.org/resource/Nine_Months
662	723	Boys_on_the_Side_(1995)	http://dbpedia.org/resource/Boys_on_the_Side
663	724	Circle_of_Friends_(1995)	http://dbpedia.org/resource/Circle_of_Friends_(1995_film)
664	725	Exit_to_Eden_(1994)	http://dbpedia.org/resource/Exit_to_Eden_(film)
665	726	Fluke_(1995)	http://dbpedia.org/resource/Fluke_(film)
666	727	Immortal_Beloved_(1994)	http://dbpedia.org/resource/Immortal_Beloved_(1994_film)
667	729	Nell_(1994)	http://dbpedia.org/resource/Nell_(film)
668	730	Queen_Margot_(Reine_Margot,_La)_(1994)	http://dbpedia.org/resource/La_Reine_Margot_(1994_film)
669	731	Corrina,_Corrina_(1994)	http://dbpedia.org/resource/Corrina,_Corrina_(film)
670	732	Dave_(1993)	http://dbpedia.org/resource/Dave_(film)
671	734	Made_in_America_(1993)	http://dbpedia.org/resource/Made_in_America_(1993_film)
672	735	Philadelphia_(1993)	http://dbpedia.org/resource/Philadelphia_(film)
673	736	Shadowlands_(1993)	http://dbpedia.org/resource/Shadowlands_(1993_film)
674	737	Sirens_(1994)	http://dbpedia.org/resource/Sirens_(1994_film)
675	738	Threesome_(1994)	http://dbpedia.org/resource/Threesome_(1994_film)
676	739	Pretty_Woman_(1990)	http://dbpedia.org/resource/Pretty_Woman
677	740	Jane_Eyre_(1996)	http://dbpedia.org/resource/Jane_Eyre_(1996_film)
678	741	Last_Supper,_The_(1995)	http://dbpedia.org/resource/The_Last_Supper_(1995_film)
679	742	Ransom_(1996)	http://dbpedia.org/resource/Ransom_(1996_film)
680	743	Crow:_City_of_Angels,_The_(1996)	http://dbpedia.org/resource/The_Crow:_City_of_Angels
681	744	Michael_Collins_(1996)	http://dbpedia.org/resource/Michael_Collins_(film)
682	745	Ruling_Class,_The_(1972)	http://dbpedia.org/resource/The_Ruling_Class_(film)
683	746	Real_Genius_(1985)	http://dbpedia.org/resource/Real_Genius
684	747	Benny_&_Joon_(1993)	http://dbpedia.org/resource/Benny_&_Joon
685	748	Saint,_The_(1997)	http://dbpedia.org/resource/The_Saint_(1997_film)
686	749	MatchMaker,_The_(1997)	http://dbpedia.org/resource/The_Matchmaker_(1997_film)
687	750	Amistad_(1997)	http://dbpedia.org/resource/Amistad_(film)
688	751	Tomorrow_Never_Dies_(1997)	http://dbpedia.org/resource/Tomorrow_Never_Dies
689	752	Replacement_Killers,_The_(1998)	http://dbpedia.org/resource/The_Replacement_Killers
690	753	Burnt_By_the_Sun_(1994)	http://dbpedia.org/resource/Burnt_by_the_Sun
691	754	Red_Corner_(1997)	http://dbpedia.org/resource/Red_Corner
692	755	Jumanji_(1995)	http://dbpedia.org/resource/Jumanji
693	756	Father_of_the_Bride_Part_II_(1995)	http://dbpedia.org/resource/Father_of_the_Bride_Part_II
694	757	Across_the_Sea_of_Time_(1995)	http://dbpedia.org/resource/Across_the_Sea_of_Time
695	758	Lawnmower_Man_2:_Beyond_Cyberspace_(1996)	http://dbpedia.org/resource/Lawnmower_Man_2:_Beyond_Cyberspace
696	759	Fair_Game_(1995)	http://dbpedia.org/resource/Fair_Game_(1995_film)
697	760	Screamers_(1995)	http://dbpedia.org/resource/Screamers_(1995_film)
698	761	Nick_of_Time_(1995)	http://dbpedia.org/resource/Nick_of_Time_(film)
699	762	Beautiful_Girls_(1996)	http://dbpedia.org/resource/Beautiful_Girls_(film)
700	763	Happy_Gilmore_(1996)	http://dbpedia.org/resource/Happy_Gilmore
701	764	If_Lucy_Fell_(1996)	http://dbpedia.org/resource/If_Lucy_Fell
702	765	Boomerang_(1992)	http://dbpedia.org/resource/Boomerang_(1992_film)
703	766	Man_of_the_Year_(1995)	http://dbpedia.org/resource/Man_of_the_Year_(1995_film)
704	767	Addiction,_The_(1995)	http://dbpedia.org/resource/The_Addiction
705	768	Casper_(1995)	http://dbpedia.org/resource/Casper_(film)
706	769	Congo_(1995)	http://dbpedia.org/resource/Congo_(film)
707	770	Devil_in_a_Blue_Dress_(1995)	http://dbpedia.org/resource/Devil_in_a_Blue_Dress_(film)
708	771	Johnny_Mnemonic_(1995)	http://dbpedia.org/resource/Johnny_Mnemonic_(film)
709	772	Kids_(1995)	http://dbpedia.org/resource/Kids_(film)
710	774	Prophecy,_The_(1995)	http://dbpedia.org/resource/The_Prophecy
711	775	Something_to_Talk_About_(1995)	http://dbpedia.org/resource/Something_to_Talk_About_(film)
712	776	Three_Wishes_(1995)	http://dbpedia.org/resource/Three_Wishes_(film)
713	777	Castle_Freak_(1995)	http://dbpedia.org/resource/Castle_Freak
714	778	Don_Juan_DeMarco_(1995)	http://dbpedia.org/resource/Don_Juan_DeMarco
715	779	Drop_Zone_(1994)	http://dbpedia.org/resource/Drop_Zone_(film)
716	780	Dumb_&_Dumber_(1994)	http://dbpedia.org/resource/Dumb_and_Dumber
717	781	French_Kiss_(1995)	http://dbpedia.org/resource/French_Kiss_(1995_film)
718	782	Little_Odessa_(1994)	http://dbpedia.org/resource/Little_Odessa_(film)
719	783	Milk_Money_(1994)	http://dbpedia.org/resource/Milk_Money_(film)
720	785	Only_You_(1994)	http://dbpedia.org/resource/Only_You_(1994_film)
721	786	Perez_Family,_The_(1995)	http://dbpedia.org/resource/The_Perez_Family
722	787	Roommates_(1995)	http://dbpedia.org/resource/Roommates_(1995_film)
723	788	Relative_Fear_(1994)	http://dbpedia.org/resource/Relative_Fear
724	790	Tommy_Boy_(1995)	http://dbpedia.org/resource/Tommy_Boy
725	791	Baby-Sitters_Club,_The_(1995)	http://dbpedia.org/resource/The_Baby-Sitters_Club_(film)
726	792	Bullets_Over_Broadway_(1994)	http://dbpedia.org/resource/Bullets_Over_Broadway
727	793	Crooklyn_(1994)	http://dbpedia.org/resource/Crooklyn
728	794	It_Could_Happen_to_You_(1994)	http://dbpedia.org/resource/It_Could_Happen_to_You_(1994_film)
729	795	Richie_Rich_(1994)	http://dbpedia.org/resource/Richie_Rich_(film)
730	796	Speechless_(1994)	http://dbpedia.org/resource/Speechless_(1994_film)
731	797	Timecop_(1994)	http://dbpedia.org/resource/Timecop
732	798	Bad_Company_(1995)	http://dbpedia.org/resource/Bad_Company_(1995_film)
733	799	Boys_Life_(1995)	http://dbpedia.org/resource/Boys_Life_(film)
734	800	In_the_Mouth_of_Madness_(1995)	http://dbpedia.org/resource/In_the_Mouth_of_Madness
735	801	Air_Up_There,_The_(1994)	http://dbpedia.org/resource/The_Air_Up_There
736	802	Hard_Target_(1993)	http://dbpedia.org/resource/Hard_Target
737	803	Heaven_&_Earth_(1993)	http://dbpedia.org/resource/Heaven_&_Earth_(1993_film)
738	804	Jimmy_Hollywood_(1994)	http://dbpedia.org/resource/Jimmy_Hollywood
739	805	Manhattan_Murder_Mystery_(1993)	http://dbpedia.org/resource/Manhattan_Murder_Mystery
740	806	Menace_II_Society_(1993)	http://dbpedia.org/resource/Menace_II_Society
741	807	Poetic_Justice_(1993)	http://dbpedia.org/resource/Poetic_Justice_(film)
742	808	Program,_The_(1993)	http://dbpedia.org/resource/The_Program_(1993_film)
743	810	Shadow,_The_(1994)	http://dbpedia.org/resource/The_Shadow_(1994_film)
744	811	Thirty-Two_Short_Films_About_Glenn_Gould_(1993)	http://dbpedia.org/resource/Thirty_Two_Short_Films_About_Glenn_Gould
745	812	Andre_(1994)	http://dbpedia.org/resource/Andre_(film)
746	813	Celluloid_Closet,_The_(1995)	http://dbpedia.org/resource/The_Celluloid_Closet
747	814	Great_Day_in_Harlem,_A_(1994)	http://dbpedia.org/resource/A_Great_Day_in_Harlem_(film)
748	815	One_Fine_Day_(1996)	http://dbpedia.org/resource/One_Fine_Day_(film)
749	816	Candyman:_Farewell_to_the_Flesh_(1995)	http://dbpedia.org/resource/Candyman:_Farewell_to_the_Flesh
750	817	Frisk_(1995)	http://dbpedia.org/resource/Frisk_(film)
751	818	Girl_6_(1996)	http://dbpedia.org/resource/Girl_6
752	819	Eddie_(1996)	http://dbpedia.org/resource/Eddie_(film)
753	820	Space_Jam_(1996)	http://dbpedia.org/resource/Space_Jam
754	821	Mrs._Winterbourne_(1996)	http://dbpedia.org/resource/Mrs._Winterbourne
755	822	Faces_(1968)	http://dbpedia.org/resource/Faces_(1968_film)
756	823	Mulholland_Falls_(1996)	http://dbpedia.org/resource/Mulholland_Falls
757	824	Great_White_Hype,_The_(1996)	http://dbpedia.org/resource/The_Great_White_Hype
758	825	Arrival,_The_(1996)	http://dbpedia.org/resource/The_Arrival_(1996_film)
759	826	Phantom,_The_(1996)	http://dbpedia.org/resource/The_Phantom_(1996_film)
760	827	Daylight_(1996)	http://dbpedia.org/resource/Daylight_(1996_film)
761	828	Alaska_(1996)	http://dbpedia.org/resource/Alaska_(1996_film)
762	829	Fled_(1996)	http://dbpedia.org/resource/Fled
763	831	Escape_from_L.A._(1996)	http://dbpedia.org/resource/Escape_from_L.A.
764	832	Bogus_(1996)	http://dbpedia.org/resource/Bogus_(film)
765	833	Bulletproof_(1996)	http://dbpedia.org/resource/Bulletproof_(1996_film)
766	834	Halloween:_The_Curse_of_Michael_Myers_(1995)	http://dbpedia.org/resource/Halloween:_The_Curse_of_Michael_Myers
767	835	Gay_Divorcee,_The_(1934)	http://dbpedia.org/resource/The_Gay_Divorcee
768	836	Ninotchka_(1939)	http://dbpedia.org/resource/Ninotchka
769	837	Meet_John_Doe_(1941)	http://dbpedia.org/resource/Meet_John_Doe
770	840	Last_Man_Standing_(1996)	http://dbpedia.org/resource/Last_Man_Standing_(1996_film)
771	841	Glimmer_Man,_The_(1996)	http://dbpedia.org/resource/The_Glimmer_Man
772	842	Pollyanna_(1960)	http://dbpedia.org/resource/Pollyanna_(1960_film)
773	843	Shaggy_Dog,_The_(1959)	http://dbpedia.org/resource/The_Shaggy_Dog_(1959_film)
774	844	Freeway_(1996)	http://dbpedia.org/resource/Freeway_(1996_film)
775	845	That_Thing_You_Do!_(1996)	http://dbpedia.org/resource/That_Thing_You_Do!
776	846	To_Gillian_on_Her_37th_Birthday_(1996)	http://dbpedia.org/resource/To_Gillian_on_Her_37th_Birthday
777	847	Looking_for_Richard_(1996)	http://dbpedia.org/resource/Looking_for_Richard
778	849	Days_of_Thunder_(1990)	http://dbpedia.org/resource/Days_of_Thunder
779	850	Perfect_Candidate,_A_(1996)	http://dbpedia.org/resource/A_Perfect_Candidate
780	853	Braindead_(1992)	http://dbpedia.org/resource/Braindead_(film)
781	854	Bad_Taste_(1987)	http://dbpedia.org/resource/Bad_Taste
782	855	Diva_(1981)	http://dbpedia.org/resource/Diva_(1981_film)
783	856	Night_on_Earth_(1991)	http://dbpedia.org/resource/Night_on_Earth
784	858	Amityville:_Dollhouse_(1996)	http://dbpedia.org/resource/Amityville_Dollhouse
785	859	April_Fool's_Day_(1986)	http://dbpedia.org/resource/April_Fool's_Day_(1986_film)
786	860	Believers,_The_(1987)	http://dbpedia.org/resource/The_Believers
787	862	Jingle_All_the_Way_(1996)	http://dbpedia.org/resource/Jingle_All_the_Way
788	863	Garden_of_Finzi-Contini,_The_(Giardino_dei_Finzi-Contini,_Il)_(1970)	http://dbpedia.org/resource/The_Garden_of_the_Finzi-Continis_(film)
789	864	My_Fellow_Americans_(1996)	http://dbpedia.org/resource/My_Fellow_Americans
790	865	Ice_Storm,_The_(1997)	http://dbpedia.org/resource/The_Ice_Storm_(film)
791	866	Michael_(1996)	http://dbpedia.org/resource/Michael_(1996_film)
792	867	Whole_Wide_World,_The_(1996)	http://dbpedia.org/resource/The_Whole_Wide_World
793	869	Fools_Rush_In_(1997)	http://dbpedia.org/resource/Fools_Rush_In_(1997_film)
794	870	Touch_(1997)	http://dbpedia.org/resource/Touch_(1997_film)
795	871	Vegas_Vacation_(1997)	http://dbpedia.org/resource/Vegas_Vacation
796	872	Love_Jones_(1997)	http://dbpedia.org/resource/Love_Jones_(film)
797	873	Picture_Perfect_(1997)	http://dbpedia.org/resource/Picture_Perfect_(1997_film)
798	874	Career_Girls_(1997)	http://dbpedia.org/resource/Career_Girls
799	875	She's_So_Lovely_(1997)	http://dbpedia.org/resource/She's_So_Lovely
800	877	Excess_Baggage_(1997)	http://dbpedia.org/resource/Excess_Baggage_(1997_film)
801	879	Peacemaker,_The_(1997)	http://dbpedia.org/resource/The_Peacemaker_(1997_film)
802	880	Soul_Food_(1997)	http://dbpedia.org/resource/Soul_Food_(film)
803	882	Washington_Square_(1997)	http://dbpedia.org/resource/Washington_Square_(film)
804	883	Telling_Lies_in_America_(1997)	http://dbpedia.org/resource/Telling_Lies_in_America
805	884	Year_of_the_Horse_(1997)	http://dbpedia.org/resource/Year_of_the_Horse
806	885	Phantoms_(1998)	http://dbpedia.org/resource/Phantoms_(film)
807	886	Life_Less_Ordinary,_A_(1997)	http://dbpedia.org/resource/A_Life_Less_Ordinary
808	887	Eve's_Bayou_(1997)	http://dbpedia.org/resource/Eve's_Bayou
809	888	One_Night_Stand_(1997)	http://dbpedia.org/resource/One_Night_Stand_(1997_film)
810	889	Tango_Lesson,_The_(1997)	http://dbpedia.org/resource/The_Tango_Lesson
811	890	Mortal_Kombat:_Annihilation_(1997)	http://dbpedia.org/resource/Mortal_Kombat:_Annihilation
812	891	Bent_(1997)	http://dbpedia.org/resource/Bent_(1997_film)
813	892	Flubber_(1997)	http://dbpedia.org/resource/Flubber_(film)
814	893	For_Richer_or_Poorer_(1997)	http://dbpedia.org/resource/For_Richer_or_Poorer
815	894	Home_Alone_3_(1997)	http://dbpedia.org/resource/Home_Alone_3
816	895	Scream_2_(1997)	http://dbpedia.org/resource/Scream_2
817	896	Sweet_Hereafter,_The_(1997)	http://dbpedia.org/resource/The_Sweet_Hereafter_(film)
818	899	Winter_Guest,_The_(1997)	http://dbpedia.org/resource/The_Winter_Guest
819	900	Kundun_(1997)	http://dbpedia.org/resource/Kundun
820	901	Mr._Magoo_(1997)	http://dbpedia.org/resource/Mr._Magoo_(film)
821	902	Big_Lebowski,_The_(1998)	http://dbpedia.org/resource/The_Big_Lebowski
822	903	Afterglow_(1997)	http://dbpedia.org/resource/Afterglow_(1997_film)
823	904	Ma_vie_en_rose_(My_Life_in_Pink)_(1997)	http://dbpedia.org/resource/Ma_vie_en_rose
824	905	Great_Expectations_(1998)	http://dbpedia.org/resource/Great_Expectations_(1998_film)
825	908	Half_Baked_(1998)	http://dbpedia.org/resource/Half_Baked
826	909	Dangerous_Beauty_(1998)	http://dbpedia.org/resource/Dangerous_Beauty
827	910	Nil_By_Mouth_(1997)	http://dbpedia.org/resource/Nil_by_Mouth_(film)
828	911	Twilight_(1998)	http://dbpedia.org/resource/Twilight_(1998_film)
829	913	Love_and_Death_on_Long_Island_(1997)	http://dbpedia.org/resource/Love_and_Death_on_Long_Island
830	915	Primary_Colors_(1998)	http://dbpedia.org/resource/Primary_Colors_(film)
831	916	Lost_in_Space_(1998)	http://dbpedia.org/resource/Lost_in_Space_(film)
832	917	Mercury_Rising_(1998)	http://dbpedia.org/resource/Mercury_Rising
833	919	City_of_Lost_Children,_The_(1995)	http://dbpedia.org/resource/The_City_of_Lost_Children
834	920	Two_Bits_(1995)	http://dbpedia.org/resource/Two_Bits
835	921	Farewell_My_Concubine_(1993)	http://dbpedia.org/resource/Farewell_My_Concubine_(film)
836	922	Dead_Man_(1995)	http://dbpedia.org/resource/Dead_Man
837	923	Raise_the_Red_Lantern_(1991)	http://dbpedia.org/resource/Raise_the_Red_Lantern
838	925	Unforgettable_(1996)	http://dbpedia.org/resource/Unforgettable_(1996_film)
839	926	Down_Periscope_(1996)	http://dbpedia.org/resource/Down_Periscope
840	927	Flower_of_My_Secret,_The_(Flor_de_mi_secreto,_La)_(1995)	http://dbpedia.org/resource/The_Flower_of_My_Secret
841	928	Craft,_The_(1996)	http://dbpedia.org/resource/The_Craft_(film)
842	929	Harriet_the_Spy_(1996)	http://dbpedia.org/resource/Harriet_the_Spy_(film)
843	930	Chain_Reaction_(1996)	http://dbpedia.org/resource/Chain_Reaction_(1996_film)
844	931	Island_of_Dr._Moreau,_The_(1996)	http://dbpedia.org/resource/The_Island_of_Dr._Moreau_(1996_film)
845	932	First_Kid_(1996)	http://dbpedia.org/resource/First_Kid
846	933	Funeral,_The_(1996)	http://dbpedia.org/resource/The_Funeral_(1996_film)
847	934	Preacher's_Wife,_The_(1996)	http://dbpedia.org/resource/The_Preacher's_Wife
848	935	Paradise_Road_(1997)	http://dbpedia.org/resource/Paradise_Road_(1997_film)
849	936	Brassed_Off_(1996)	http://dbpedia.org/resource/Brassed_Off
850	937	Thousand_Acres,_A_(1997)	http://dbpedia.org/resource/A_Thousand_Acres_(film)
851	938	Smile_Like_Yours,_A_(1997)	http://dbpedia.org/resource/A_Smile_Like_Yours
852	939	Murder_in_the_First_(1995)	http://dbpedia.org/resource/Murder_in_the_First_(film)
853	940	Airheads_(1994)	http://dbpedia.org/resource/Airheads
854	941	With_Honors_(1994)	http://dbpedia.org/resource/With_Honors_(film)
855	942	What's_Love_Got_to_Do_with_It_(1993)	http://dbpedia.org/resource/What's_Love_Got_to_Do_with_It_(1993_film)
856	944	Renaissance_Man_(1994)	http://dbpedia.org/resource/Renaissance_Man_(film)
857	945	Charade_(1963)	http://dbpedia.org/resource/Charade_(1963_film)
858	946	Fox_and_the_Hound,_The_(1981)	http://dbpedia.org/resource/The_Fox_and_the_Hound
859	947	Big_Blue,_The_(Grand_bleu,_Le)_(1988)	http://dbpedia.org/resource/The_Big_Blue
860	948	Booty_Call_(1997)	http://dbpedia.org/resource/Booty_Call
861	949	How_to_Make_an_American_Quilt_(1995)	http://dbpedia.org/resource/How_to_Make_an_American_Quilt
862	950	Georgia_(1995)	http://dbpedia.org/resource/Georgia_(1995_film)
863	951	Indian_in_the_Cupboard,_The_(1995)	http://dbpedia.org/resource/The_Indian_in_the_Cupboard_(film)
864	952	Blue_in_the_Face_(1995)	http://dbpedia.org/resource/Blue_in_the_Face
865	953	Unstrung_Heroes_(1995)	http://dbpedia.org/resource/Unstrung_Heroes
866	954	Unzipped_(1995)	http://dbpedia.org/resource/Unzipped_(film)
867	955	Before_Sunrise_(1995)	http://dbpedia.org/resource/Before_Sunrise
868	956	Nobody's_Fool_(1994)	http://dbpedia.org/resource/Nobody's_Fool_(1994_film)
869	957	Pushing_Hands_(1992)	http://dbpedia.org/resource/Pushing_Hands_(film)
870	958	To_Live_(Huozhe)_(1994)	http://dbpedia.org/resource/To_Live_(1994_film)
871	959	Dazed_and_Confused_(1993)	http://dbpedia.org/resource/Dazed_and_Confused_(film)
872	960	Naked_(1993)	http://dbpedia.org/resource/Naked_(1993_film)
873	962	Ruby_in_Paradise_(1993)	http://dbpedia.org/resource/Ruby_in_Paradise
874	964	Month_by_the_Lake,_A_(1995)	http://dbpedia.org/resource/A_Month_by_the_Lake
875	965	Funny_Face_(1957)	http://dbpedia.org/resource/Funny_Face
876	966	Affair_to_Remember,_An_(1957)	http://dbpedia.org/resource/An_Affair_to_Remember
877	967	Little_Lord_Fauntleroy_(1936)	http://dbpedia.org/resource/Little_Lord_Fauntleroy_(1936_film)
878	968	Inspector_General,_The_(1949)	http://dbpedia.org/resource/The_Inspector_General_(1949_film)
879	970	Hear_My_Song_(1991)	http://dbpedia.org/resource/Hear_My_Song
880	971	Mediterraneo_(1991)	http://dbpedia.org/resource/Mediterraneo
881	972	Passion_Fish_(1992)	http://dbpedia.org/resource/Passion_Fish
882	974	Eye_for_an_Eye_(1996)	http://dbpedia.org/resource/Eye_for_an_Eye_(1996_film)
883	975	Fear_(1996)	http://dbpedia.org/resource/Fear_(1996_film)
884	976	Solo_(1996)	http://dbpedia.org/resource/Solo_(1996_film)
885	977	Substitute,_The_(1996)	http://dbpedia.org/resource/The_Substitute
886	978	Heaven's_Prisoners_(1996)	http://dbpedia.org/resource/Heaven's_Prisoners
887	979	Trigger_Effect,_The_(1996)	http://dbpedia.org/resource/The_Trigger_Effect
888	980	Mother_Night_(1996)	http://dbpedia.org/resource/Mother_Night_(film)
889	981	Dangerous_Ground_(1997)	http://dbpedia.org/resource/Dangerous_Ground_(1997_film)
890	982	Maximum_Risk_(1996)	http://dbpedia.org/resource/Maximum_Risk
891	983	Rich_Man's_Wife,_The_(1996)	http://dbpedia.org/resource/The_Rich_Man's_Wife
892	984	Shadow_Conspiracy_(1997)	http://dbpedia.org/resource/Shadow_Conspiracy
893	986	Turbulence_(1997)	http://dbpedia.org/resource/Turbulence_(1997_film)
894	988	Beautician_and_the_Beast,_The_(1997)	http://dbpedia.org/resource/The_Beautician_and_the_Beast
895	989	Cats_Don't_Dance_(1997)	http://dbpedia.org/resource/Cats_Don't_Dance
896	990	Anna_Karenina_(1997)	http://dbpedia.org/resource/Anna_Karenina_(1997_film)
897	991	Keys_to_Tulsa_(1997)	http://dbpedia.org/resource/Keys_to_Tulsa
898	992	Head_Above_Water_(1996)	http://dbpedia.org/resource/Head_Above_Water_(film)
899	993	Hercules_(1997)	http://dbpedia.org/resource/Hercules_(1997_film)
900	994	Last_Time_I_Committed_Suicide,_The_(1997)	http://dbpedia.org/resource/The_Last_Time_I_Committed_Suicide
901	996	Big_Green,_The_(1995)	http://dbpedia.org/resource/The_Big_Green
902	997	Stuart_Saves_His_Family_(1995)	http://dbpedia.org/resource/Stuart_Saves_His_Family
903	998	Cabin_Boy_(1994)	http://dbpedia.org/resource/Cabin_Boy
904	999	Clean_Slate_(1994)	http://dbpedia.org/resource/Clean_Slate_(1994_film)
905	1000	Lightning_Jack_(1994)	http://dbpedia.org/resource/Lightning_Jack
906	1001	Stupids,_The_(1996)	http://dbpedia.org/resource/The_Stupids_(film)
907	1002	Pest,_The_(1997)	http://dbpedia.org/resource/The_Pest_(1997_film)
908	1004	Geronimo:_An_American_Legend_(1993)	http://dbpedia.org/resource/Geronimo:_An_American_Legend
909	1005	Double_vie_de_Véronique,_La_(Double_Life_of_Veronique,_The)_(1991)	http://dbpedia.org/resource/The_Double_Life_of_Veronique
910	1006	Until_the_End_of_the_World_(Bis_ans_Ende_der_Welt)_(1991)	http://dbpedia.org/resource/Until_the_End_of_the_World
911	1007	Waiting_for_Guffman_(1996)	http://dbpedia.org/resource/Waiting_for_Guffman
912	1008	I_Shot_Andy_Warhol_(1996)	http://dbpedia.org/resource/I_Shot_Andy_Warhol
913	1009	Stealing_Beauty_(1996)	http://dbpedia.org/resource/Stealing_Beauty
914	1010	Basquiat_(1996)	http://dbpedia.org/resource/Basquiat_(film)
915	1011	2_Days_in_the_Valley_(1996)	http://dbpedia.org/resource/2_Days_in_the_Valley
916	1012	Private_Parts_(1997)	http://dbpedia.org/resource/Private_Parts_(1997_film)
917	1013	Anaconda_(1997)	http://dbpedia.org/resource/Anaconda_(film)
918	1014	Romy_and_Michele's_High_School_Reunion_(1997)	http://dbpedia.org/resource/Romy_and_Michele's_High_School_Reunion
919	1016	Con_Air_(1997)	http://dbpedia.org/resource/Con_Air
