eid	name	entity
22910	Films_shot_in_Edinburgh	http://dbpedia.org/resource/Category:Films_shot_in_Edinburgh
22911	Gaumont_Film_Company_films	http://dbpedia.org/resource/Category:Gaumont_Film_Company_films
22912	Godfrey_Tearle	http://dbpedia.org/resource/Godfrey_Tearle
22913	Lucie_Mannheim	http://dbpedia.org/resource/Lucie_Mannheim
22914	Madeleine_Carroll	http://dbpedia.org/resource/Madeleine_Carroll
22915	Robert_Donat	http://dbpedia.org/resource/Robert_Donat
22916	Alfred_Hitchcock	http://dbpedia.org/resource/Alfred_Hitchcock
22917	Russell_Streiner	http://dbpedia.org/resource/Russell_Streiner
22918	Walter_Reade	http://dbpedia.org/resource/Walter_Reade
22919	George_A._Romero	http://dbpedia.org/resource/George_A._Romero
22920	John_A._Russo	http://dbpedia.org/resource/John_A._Russo
22921	George_A._Romero	http://dbpedia.org/resource/George_A._Romero
22922	1960s_American_films	http://dbpedia.org/resource/Category:1960s_American_films
22923	1960s_English-language_films	http://dbpedia.org/resource/Category:1960s_English-language_films
22924	1960s_science_fiction_films	http://dbpedia.org/resource/Category:1960s_science_fiction_films
22925	1968_directorial_debut_films	http://dbpedia.org/resource/Category:1968_directorial_debut_films
22926	1968_films	http://dbpedia.org/resource/Category:1968_films
22927	1968_horror_films	http://dbpedia.org/resource/Category:1968_horror_films
22928	1968_independent_films	http://dbpedia.org/resource/Category:1968_independent_films
22929	African-American_horror_films	http://dbpedia.org/resource/Category:African-American_horror_films
22930	American_black-and-white_films	http://dbpedia.org/resource/Category:American_black-and-white_films
22931	American_exploitation_films	http://dbpedia.org/resource/Category:American_exploitation_films
22932	American_independent_films	http://dbpedia.org/resource/Category:American_independent_films
22933	American_splatter_films	http://dbpedia.org/resource/Category:American_splatter_films
22934	American_zombie_films	http://dbpedia.org/resource/Category:American_zombie_films
22935	Articles_containing_video_clips	http://dbpedia.org/resource/Category:Articles_containing_video_clips
22936	Films_about_cannibalism	http://dbpedia.org/resource/Category:Films_about_cannibalism
22937	Films_directed_by_George_A._Romero	http://dbpedia.org/resource/Category:Films_directed_by_George_A._Romero
22938	Films_set_in_Pennsylvania	http://dbpedia.org/resource/Category:Films_set_in_Pennsylvania
22939	Films_set_in_abandoned_houses	http://dbpedia.org/resource/Category:Films_set_in_abandoned_houses
22940	Films_set_in_farms	http://dbpedia.org/resource/Category:Films_set_in_farms
22941	Films_shot_in_Pittsburgh	http://dbpedia.org/resource/Category:Films_shot_in_Pittsburgh
22942	Matricide_in_fiction	http://dbpedia.org/resource/Category:Matricide_in_fiction
22943	Night_of_the_Living_Dead_(film_series)	http://dbpedia.org/resource/Category:Night_of_the_Living_Dead_(film_series)
22944	Obscenity_controversies_in_film	http://dbpedia.org/resource/Category:Obscenity_controversies_in_film
22945	Siege_films	http://dbpedia.org/resource/Category:Siege_films
22946	United_States_National_Film_Registry_films	http://dbpedia.org/resource/Category:United_States_National_Film_Registry_films
22947	Varèse_Sarabande_soundtracks	http://dbpedia.org/resource/Category:Varèse_Sarabande_soundtracks
22948	Duane_Jones	http://dbpedia.org/resource/Duane_Jones
22949	Judith_O'Dea	http://dbpedia.org/resource/Judith_O'Dea
22950	Keith_Wayne	http://dbpedia.org/resource/Keith_Wayne
22951	Marilyn_Eastman	http://dbpedia.org/resource/Marilyn_Eastman
22952	George_A._Romero	http://dbpedia.org/resource/George_A._Romero
22953	Erich_Pommer	http://dbpedia.org/resource/Erich_Pommer
22954	Universum_Film_A.G.	http://dbpedia.org/resource/Universum_Film_A.G.
22955	Carl_Zuckmayer	http://dbpedia.org/resource/Carl_Zuckmayer
22956	Josef_von_Sternberg	http://dbpedia.org/resource/Josef_von_Sternberg
22957	Karl_Vollmöller	http://dbpedia.org/resource/Karl_Vollmöller
22958	Robert_Liebmann	http://dbpedia.org/resource/Robert_Liebmann
22959	Günther_Rittau	http://dbpedia.org/resource/Günther_Rittau
22960	1930_comedy-drama_films	http://dbpedia.org/resource/Category:1930_comedy-drama_films
22961	1930_films	http://dbpedia.org/resource/Category:1930_films
22962	1930_multilingual_films	http://dbpedia.org/resource/Category:1930_multilingual_films
22963	1930_musical_comedy_films	http://dbpedia.org/resource/Category:1930_musical_comedy_films
22964	1930s_English-language_films	http://dbpedia.org/resource/Category:1930s_English-language_films
22965	1930s_German-language_films	http://dbpedia.org/resource/Category:1930s_German-language_films
22966	1930s_German_films	http://dbpedia.org/resource/Category:1930s_German_films
22967	1930s_musical_comedy-drama_films	http://dbpedia.org/resource/Category:1930s_musical_comedy-drama_films
22968	Adultery_in_films	http://dbpedia.org/resource/Category:Adultery_in_films
22969	Babelsberg_Studio_films	http://dbpedia.org/resource/Category:Babelsberg_Studio_films
22970	Films_about_educators	http://dbpedia.org/resource/Category:Films_about_educators
22971	Films_about_entertainers	http://dbpedia.org/resource/Category:Films_about_entertainers
22972	Films_about_musical_theatre	http://dbpedia.org/resource/Category:Films_about_musical_theatre
22973	Films_based_on_German_novels	http://dbpedia.org/resource/Category:Films_based_on_German_novels
22974	Films_directed_by_Josef_von_Sternberg	http://dbpedia.org/resource/Category:Films_directed_by_Josef_von_Sternberg
22975	Films_of_the_Weimar_Republic	http://dbpedia.org/resource/Category:Films_of_the_Weimar_Republic
22976	Films_produced_by_Erich_Pommer	http://dbpedia.org/resource/Category:Films_produced_by_Erich_Pommer
22977	Films_scored_by_Friedrich_Hollaender	http://dbpedia.org/resource/Category:Films_scored_by_Friedrich_Hollaender
22978	Films_set_in_Germany	http://dbpedia.org/resource/Category:Films_set_in_Germany
22979	Films_set_in_cabarets	http://dbpedia.org/resource/Category:Films_set_in_cabarets
22980	Films_set_in_the_1920s	http://dbpedia.org/resource/Category:Films_set_in_the_1920s
22981	German_black-and-white_films	http://dbpedia.org/resource/Category:German_black-and-white_films
22982	German_multilingual_films	http://dbpedia.org/resource/Category:German_multilingual_films
22983	German_musical_comedy-drama_films	http://dbpedia.org/resource/Category:German_musical_comedy-drama_films
22984	Tragicomedy_films	http://dbpedia.org/resource/Category:Tragicomedy_films
22985	UFA_GmbH_films	http://dbpedia.org/resource/Category:UFA_GmbH_films
22986	Emil_Jannings	http://dbpedia.org/resource/Emil_Jannings
22987	Kurt_Gerron	http://dbpedia.org/resource/Kurt_Gerron
22988	Marlene_Dietrich	http://dbpedia.org/resource/Marlene_Dietrich
22989	Josef_von_Sternberg	http://dbpedia.org/resource/Josef_von_Sternberg
22990	Fred_Kohlmar	http://dbpedia.org/resource/Fred_Kohlmar
22991	Columbia_Pictures	http://dbpedia.org/resource/Columbia_Pictures
22992	Daniel_Taradash	http://dbpedia.org/resource/Daniel_Taradash
22993	James_Wong_Howe	http://dbpedia.org/resource/James_Wong_Howe
22994	1950s_American_films	http://dbpedia.org/resource/Category:1950s_American_films
22995	1950s_English-language_films	http://dbpedia.org/resource/Category:1950s_English-language_films
22996	1950s_romantic_comedy-drama_films	http://dbpedia.org/resource/Category:1950s_romantic_comedy-drama_films
22997	1955_comedy_films	http://dbpedia.org/resource/Category:1955_comedy_films
22998	1955_drama_films	http://dbpedia.org/resource/Category:1955_drama_films
22999	1955_films	http://dbpedia.org/resource/Category:1955_films
23000	American_films_based_on_plays	http://dbpedia.org/resource/Category:American_films_based_on_plays
23001	American_romantic_comedy-drama_films	http://dbpedia.org/resource/Category:American_romantic_comedy-drama_films
23002	CinemaScope_films	http://dbpedia.org/resource/Category:CinemaScope_films
23003	Columbia_Pictures_films	http://dbpedia.org/resource/Category:Columbia_Pictures_films
23004	Films_about_social_class	http://dbpedia.org/resource/Category:Films_about_social_class
23005	Films_directed_by_Joshua_Logan	http://dbpedia.org/resource/Category:Films_directed_by_Joshua_Logan
23006	Films_scored_by_George_Duning	http://dbpedia.org/resource/Category:Films_scored_by_George_Duning
23007	Films_set_in_1955	http://dbpedia.org/resource/Category:Films_set_in_1955
23008	Films_set_in_Kansas	http://dbpedia.org/resource/Category:Films_set_in_Kansas
23009	Films_shot_in_Kansas	http://dbpedia.org/resource/Category:Films_shot_in_Kansas
23010	Films_whose_art_director_won_the_Best_Art_Direction_Academy_Award	http://dbpedia.org/resource/Category:Films_whose_art_director_won_the_Best_Art_Direction_Academy_Award
23011	Films_whose_director_won_the_Best_Director_Golden_Globe	http://dbpedia.org/resource/Category:Films_whose_director_won_the_Best_Director_Golden_Globe
23012	Films_whose_editor_won_the_Best_Film_Editing_Academy_Award	http://dbpedia.org/resource/Category:Films_whose_editor_won_the_Best_Film_Editing_Academy_Award
23013	Picnic_films	http://dbpedia.org/resource/Category:Picnic_films
23014	Salina,_Kansas	http://dbpedia.org/resource/Category:Salina,_Kansas
23015	Betty_Field	http://dbpedia.org/resource/Betty_Field
23016	Kim_Novak	http://dbpedia.org/resource/Kim_Novak
23017	Rosalind_Russell	http://dbpedia.org/resource/Rosalind_Russell
23018	William_Holden	http://dbpedia.org/resource/William_Holden
23019	Joshua_Logan	http://dbpedia.org/resource/Joshua_Logan
23020	Elizabeth_Hurley	http://dbpedia.org/resource/Elizabeth_Hurley
23021	Sony_Pictures_Releasing	http://dbpedia.org/resource/Sony_Pictures_Releasing
23022	Tony_Gilroy	http://dbpedia.org/resource/Tony_Gilroy
23023	John_Bailey_(cinematographer)	http://dbpedia.org/resource/John_Bailey_(cinematographer)
23024	1990s_American_films	http://dbpedia.org/resource/Category:1990s_American_films
23025	1990s_British_films	http://dbpedia.org/resource/Category:1990s_British_films
23026	1990s_English-language_films	http://dbpedia.org/resource/Category:1990s_English-language_films
23027	1996_crime_thriller_films	http://dbpedia.org/resource/Category:1996_crime_thriller_films
23028	1996_films	http://dbpedia.org/resource/Category:1996_films
23029	American_crime_thriller_films	http://dbpedia.org/resource/Category:American_crime_thriller_films
23030	American_mystery_films	http://dbpedia.org/resource/Category:American_mystery_films
23031	American_neo-noir_films	http://dbpedia.org/resource/Category:American_neo-noir_films
23032	American_thriller_drama_films	http://dbpedia.org/resource/Category:American_thriller_drama_films
23033	British_crime_films	http://dbpedia.org/resource/Category:British_crime_films
23034	British_mystery_films	http://dbpedia.org/resource/Category:British_mystery_films
23035	British_thriller_films	http://dbpedia.org/resource/Category:British_thriller_films
23036	Castle_Rock_Entertainment_films	http://dbpedia.org/resource/Category:Castle_Rock_Entertainment_films
23037	Columbia_Pictures_films	http://dbpedia.org/resource/Category:Columbia_Pictures_films
23038	Films_about_death	http://dbpedia.org/resource/Category:Films_about_death
23039	Films_about_diseases	http://dbpedia.org/resource/Category:Films_about_diseases
23040	Films_based_on_American_novels	http://dbpedia.org/resource/Category:Films_based_on_American_novels
23041	Films_based_on_crime_novels	http://dbpedia.org/resource/Category:Films_based_on_crime_novels
23042	Films_directed_by_Michael_Apted	http://dbpedia.org/resource/Category:Films_directed_by_Michael_Apted
23043	Films_scored_by_Danny_Elfman	http://dbpedia.org/resource/Category:Films_scored_by_Danny_Elfman
23044	Films_set_in_hospitals	http://dbpedia.org/resource/Category:Films_set_in_hospitals
23045	Films_with_screenplays_by_Tony_Gilroy	http://dbpedia.org/resource/Category:Films_with_screenplays_by_Tony_Gilroy
23046	David_Morse	http://dbpedia.org/resource/David_Morse
23047	Debra_Monk	http://dbpedia.org/resource/Debra_Monk
23048	Gene_Hackman	http://dbpedia.org/resource/Gene_Hackman
23049	Hugh_Grant	http://dbpedia.org/resource/Hugh_Grant
23050	Paul_Guilfoyle	http://dbpedia.org/resource/Paul_Guilfoyle
23051	Sarah_Jessica_Parker	http://dbpedia.org/resource/Sarah_Jessica_Parker
23052	Michael_Apted	http://dbpedia.org/resource/Michael_Apted
23053	Brian_Grazer	http://dbpedia.org/resource/Brian_Grazer
23054	John_Davis_(producer)	http://dbpedia.org/resource/John_Davis_(producer)
23055	Ron_Howard	http://dbpedia.org/resource/Ron_Howard
23056	Universal_Pictures	http://dbpedia.org/resource/Universal_Pictures
23057	Phil_Alden_Robinson	http://dbpedia.org/resource/Phil_Alden_Robinson
23058	William_Goldman	http://dbpedia.org/resource/William_Goldman
23059	Ian_Baker_(cinematographer)	http://dbpedia.org/resource/Ian_Baker_(cinematographer)
23060	1990s_American_films	http://dbpedia.org/resource/Category:1990s_American_films
23061	1990s_English-language_films	http://dbpedia.org/resource/Category:1990s_English-language_films
23062	1990s_legal_films	http://dbpedia.org/resource/Category:1990s_legal_films
23063	1996_films	http://dbpedia.org/resource/Category:1996_films
23064	1996_thriller_films	http://dbpedia.org/resource/Category:1996_thriller_films
23065	American_legal_films	http://dbpedia.org/resource/Category:American_legal_films
23066	American_thriller_films	http://dbpedia.org/resource/Category:American_thriller_films
23067	Davis_Entertainment_films	http://dbpedia.org/resource/Category:Davis_Entertainment_films
23068	Films_about_capital_punishment	http://dbpedia.org/resource/Category:Films_about_capital_punishment
23069	Films_about_the_Ku_Klux_Klan	http://dbpedia.org/resource/Category:Films_about_the_Ku_Klux_Klan
23070	Films_based_on_American_thriller_novels	http://dbpedia.org/resource/Category:Films_based_on_American_thriller_novels
23071	Films_based_on_works_by_John_Grisham	http://dbpedia.org/resource/Category:Films_based_on_works_by_John_Grisham
23072	Films_directed_by_James_Foley	http://dbpedia.org/resource/Category:Films_directed_by_James_Foley
23073	Films_produced_by_Brian_Grazer	http://dbpedia.org/resource/Category:Films_produced_by_Brian_Grazer
23074	Films_produced_by_John_Davis	http://dbpedia.org/resource/Category:Films_produced_by_John_Davis
23075	Films_scored_by_Carter_Burwell	http://dbpedia.org/resource/Category:Films_scored_by_Carter_Burwell
23076	Films_set_in_Mississippi	http://dbpedia.org/resource/Category:Films_set_in_Mississippi
23077	Films_shot_in_Mississippi	http://dbpedia.org/resource/Category:Films_shot_in_Mississippi
23078	Films_with_screenplays_by_William_Goldman	http://dbpedia.org/resource/Category:Films_with_screenplays_by_William_Goldman
23079	Imagine_Entertainment_films	http://dbpedia.org/resource/Category:Imagine_Entertainment_films
23080	Universal_Pictures_films	http://dbpedia.org/resource/Category:Universal_Pictures_films
23081	Chris_O'Donnell	http://dbpedia.org/resource/Chris_O'Donnell
23082	David_Marshall_Grant	http://dbpedia.org/resource/David_Marshall_Grant
23083	Faye_Dunaway	http://dbpedia.org/resource/Faye_Dunaway
23084	Gene_Hackman	http://dbpedia.org/resource/Gene_Hackman
23085	Lela_Rochon	http://dbpedia.org/resource/Lela_Rochon
23086	Raymond_J._Barry	http://dbpedia.org/resource/Raymond_J._Barry
23087	Robert_Prosky	http://dbpedia.org/resource/Robert_Prosky
23088	James_Foley_(director)	http://dbpedia.org/resource/James_Foley_(director)
23089	Buena_Vista_Distribution	http://dbpedia.org/resource/Buena_Vista_Distribution
23090	Lowell_S._Hawley	http://dbpedia.org/resource/Lowell_S._Hawley
23091	Harry_Waxman	http://dbpedia.org/resource/Harry_Waxman
23092	1960_adventure_films	http://dbpedia.org/resource/Category:1960_adventure_films
23093	1960_films	http://dbpedia.org/resource/Category:1960_films
23094	1960s_American_films	http://dbpedia.org/resource/Category:1960s_American_films
23095	1960s_English-language_films	http://dbpedia.org/resource/Category:1960s_English-language_films
23096	1960s_children's_adventure_films	http://dbpedia.org/resource/Category:1960s_children's_adventure_films
23097	American_children's_adventure_films	http://dbpedia.org/resource/Category:American_children's_adventure_films
23098	English-language_Trinidad_and_Tobago_films	http://dbpedia.org/resource/Category:English-language_Trinidad_and_Tobago_films
23099	Films_about_survivors_of_seafaring_accidents_or_incidents	http://dbpedia.org/resource/Category:Films_about_survivors_of_seafaring_accidents_or_incidents
23100	Films_adapted_into_comics	http://dbpedia.org/resource/Category:Films_adapted_into_comics
23101	Films_based_on_The_Swiss_Family_Robinson	http://dbpedia.org/resource/Category:Films_based_on_The_Swiss_Family_Robinson
23102	Films_directed_by_Ken_Annakin	http://dbpedia.org/resource/Category:Films_directed_by_Ken_Annakin
23103	Films_produced_by_Bill_Anderson_(producer)	http://dbpedia.org/resource/Category:Films_produced_by_Bill_Anderson_(producer)
23104	Films_produced_by_Walt_Disney	http://dbpedia.org/resource/Category:Films_produced_by_Walt_Disney
23105	Films_scored_by_William_Alwyn	http://dbpedia.org/resource/Category:Films_scored_by_William_Alwyn
23106	Films_set_in_Oceania	http://dbpedia.org/resource/Category:Films_set_in_Oceania
23107	Films_set_in_the_Indian_Ocean	http://dbpedia.org/resource/Category:Films_set_in_the_Indian_Ocean
23108	Films_set_on_islands	http://dbpedia.org/resource/Category:Films_set_on_islands
23109	Films_shot_at_Pinewood_Studios	http://dbpedia.org/resource/Category:Films_shot_at_Pinewood_Studios
23110	Jungle_adventure_films	http://dbpedia.org/resource/Category:Jungle_adventure_films
23111	Pirate_films	http://dbpedia.org/resource/Category:Pirate_films
23112	Trinidad_and_Tobago_drama_films	http://dbpedia.org/resource/Category:Trinidad_and_Tobago_drama_films
23113	Walt_Disney_Pictures_films	http://dbpedia.org/resource/Category:Walt_Disney_Pictures_films
23114	Ken_Annakin	http://dbpedia.org/resource/Ken_Annakin
23115	Joe_Roth	http://dbpedia.org/resource/Joe_Roth
23116	Roger_Birnbaum	http://dbpedia.org/resource/Roger_Birnbaum
23117	Walt_Disney_Studios_Motion_Pictures	http://dbpedia.org/resource/Walt_Disney_Studios_Motion_Pictures
23118	Holly_Goldberg_Sloan	http://dbpedia.org/resource/Holly_Goldberg_Sloan
23119	Matthew_F._Leonetti	http://dbpedia.org/resource/Matthew_F._Leonetti
23120	1990s_American_films	http://dbpedia.org/resource/Category:1990s_American_films
23121	1990s_English-language_films	http://dbpedia.org/resource/Category:1990s_English-language_films
23122	1990s_children's_comedy_films	http://dbpedia.org/resource/Category:1990s_children's_comedy_films
23123	1990s_fantasy_comedy-drama_films	http://dbpedia.org/resource/Category:1990s_fantasy_comedy-drama_films
23124	1990s_sports_comedy-drama_films	http://dbpedia.org/resource/Category:1990s_sports_comedy-drama_films
23125	1990s_sports_films	http://dbpedia.org/resource/Category:1990s_sports_films
23126	1994_comedy_films	http://dbpedia.org/resource/Category:1994_comedy_films
23127	1994_films	http://dbpedia.org/resource/Category:1994_films
23128	American_baseball_films	http://dbpedia.org/resource/Category:American_baseball_films
23129	American_fantasy_comedy-drama_films	http://dbpedia.org/resource/Category:American_fantasy_comedy-drama_films
23130	American_sports_comedy-drama_films	http://dbpedia.org/resource/Category:American_sports_comedy-drama_films
23131	California_Angels	http://dbpedia.org/resource/Category:California_Angels
23132	Caravan_Pictures_films	http://dbpedia.org/resource/Category:Caravan_Pictures_films
23133	Children's_comedy-drama_films	http://dbpedia.org/resource/Category:Children's_comedy-drama_films
23134	Films_about_angels	http://dbpedia.org/resource/Category:Films_about_angels
23135	Films_directed_by_William_Dear	http://dbpedia.org/resource/Category:Films_directed_by_William_Dear
23136	Films_produced_by_Joe_Roth	http://dbpedia.org/resource/Category:Films_produced_by_Joe_Roth
23137	Films_produced_by_Roger_Birnbaum	http://dbpedia.org/resource/Category:Films_produced_by_Roger_Birnbaum
23138	Films_scored_by_Randy_Edelman	http://dbpedia.org/resource/Category:Films_scored_by_Randy_Edelman
23139	Films_set_in_Los_Angeles	http://dbpedia.org/resource/Category:Films_set_in_Los_Angeles
23140	Films_set_in_Orange_County,_California	http://dbpedia.org/resource/Category:Films_set_in_Orange_County,_California
23141	Religion_and_sports	http://dbpedia.org/resource/Category:Religion_and_sports
23142	Remakes_of_American_films	http://dbpedia.org/resource/Category:Remakes_of_American_films
23143	Walt_Disney_Pictures_films	http://dbpedia.org/resource/Category:Walt_Disney_Pictures_films
23144	Ben_Johnson_(actor)	http://dbpedia.org/resource/Ben_Johnson_(actor)
23145	Brenda_Fricker	http://dbpedia.org/resource/Brenda_Fricker
23146	Christopher_Lloyd	http://dbpedia.org/resource/Christopher_Lloyd
23147	Danny_Glover	http://dbpedia.org/resource/Danny_Glover
23148	Jay_O._Sanders	http://dbpedia.org/resource/Jay_O._Sanders
23149	Tony_Danza	http://dbpedia.org/resource/Tony_Danza
23150	William_Dear	http://dbpedia.org/resource/William_Dear
23151	Walt_Disney	http://dbpedia.org/resource/Walt_Disney
23152	Walt_Disney_Studios_Motion_Pictures	http://dbpedia.org/resource/Walt_Disney_Studios_Motion_Pictures
23153	Bill_Peet	http://dbpedia.org/resource/Bill_Peet
23154	1960s_American_animated_films	http://dbpedia.org/resource/Category:1960s_American_animated_films
23155	1960s_English-language_films	http://dbpedia.org/resource/Category:1960s_English-language_films
23156	1960s_adventure_comedy_films	http://dbpedia.org/resource/Category:1960s_adventure_comedy_films
23157	1960s_children's_animated_films	http://dbpedia.org/resource/Category:1960s_children's_animated_films
23158	1960s_children's_comedy_films	http://dbpedia.org/resource/Category:1960s_children's_comedy_films
23159	1960s_children's_fantasy_films	http://dbpedia.org/resource/Category:1960s_children's_fantasy_films
23160	1960s_coming-of-age_comedy_films	http://dbpedia.org/resource/Category:1960s_coming-of-age_comedy_films
23161	1960s_fantasy_adventure_films	http://dbpedia.org/resource/Category:1960s_fantasy_adventure_films
23162	1963_animated_films	http://dbpedia.org/resource/Category:1963_animated_films
23163	1963_films	http://dbpedia.org/resource/Category:1963_films
23164	1963_musical_comedy_films	http://dbpedia.org/resource/Category:1963_musical_comedy_films
23165	American_adventure_comedy_films	http://dbpedia.org/resource/Category:American_adventure_comedy_films
23166	American_children's_animated_adventure_films	http://dbpedia.org/resource/Category:American_children's_animated_adventure_films
23167	American_children's_animated_comedy_films	http://dbpedia.org/resource/Category:American_children's_animated_comedy_films
23168	American_children's_animated_fantasy_films	http://dbpedia.org/resource/Category:American_children's_animated_fantasy_films
23169	American_children's_animated_musical_films	http://dbpedia.org/resource/Category:American_children's_animated_musical_films
23170	American_coming-of-age_comedy_films	http://dbpedia.org/resource/Category:American_coming-of-age_comedy_films
23171	American_fantasy_adventure_films	http://dbpedia.org/resource/Category:American_fantasy_adventure_films
23172	American_fantasy_comedy_films	http://dbpedia.org/resource/Category:American_fantasy_comedy_films
23173	American_musical_comedy_films	http://dbpedia.org/resource/Category:American_musical_comedy_films
23174	American_musical_fantasy_films	http://dbpedia.org/resource/Category:American_musical_fantasy_films
23175	American_sword_and_sorcery_films	http://dbpedia.org/resource/Category:American_sword_and_sorcery_films
23176	Animated_coming-of-age_films	http://dbpedia.org/resource/Category:Animated_coming-of-age_films
23177	Animated_films_about_birds	http://dbpedia.org/resource/Category:Animated_films_about_birds
23178	Animated_films_about_friendship	http://dbpedia.org/resource/Category:Animated_films_about_friendship
23179	Animated_films_about_magic	http://dbpedia.org/resource/Category:Animated_films_about_magic
23180	Animated_films_about_orphans	http://dbpedia.org/resource/Category:Animated_films_about_orphans
23181	Animated_films_about_time_travel	http://dbpedia.org/resource/Category:Animated_films_about_time_travel
23182	Animated_films_based_on_novels	http://dbpedia.org/resource/Category:Animated_films_based_on_novels
23183	Animated_films_set_in_London	http://dbpedia.org/resource/Category:Animated_films_set_in_London
23184	Arthurian_animated_films	http://dbpedia.org/resource/Category:Arthurian_animated_films
23185	Films_about_owls	http://dbpedia.org/resource/Category:Films_about_owls
23186	Films_about_royalty	http://dbpedia.org/resource/Category:Films_about_royalty
23187	Films_about_shapeshifting	http://dbpedia.org/resource/Category:Films_about_shapeshifting
23188	Films_about_witchcraft	http://dbpedia.org/resource/Category:Films_about_witchcraft
23189	Films_about_wizards	http://dbpedia.org/resource/Category:Films_about_wizards
23190	Films_adapted_into_comics	http://dbpedia.org/resource/Category:Films_adapted_into_comics
23191	Films_based_on_British_novels	http://dbpedia.org/resource/Category:Films_based_on_British_novels
23192	Films_based_on_fantasy_novels	http://dbpedia.org/resource/Category:Films_based_on_fantasy_novels
23193	Films_directed_by_Wolfgang_Reitherman	http://dbpedia.org/resource/Category:Films_directed_by_Wolfgang_Reitherman
23194	Films_produced_by_Walt_Disney	http://dbpedia.org/resource/Category:Films_produced_by_Walt_Disney
23195	Films_scored_by_George_Bruns	http://dbpedia.org/resource/Category:Films_scored_by_George_Bruns
23196	Films_set_in_castles	http://dbpedia.org/resource/Category:Films_set_in_castles
23197	Films_set_in_the_15th_century	http://dbpedia.org/resource/Category:Films_set_in_the_15th_century
23198	Films_set_in_the_Middle_Ages	http://dbpedia.org/resource/Category:Films_set_in_the_Middle_Ages
23199	Musicals_by_the_Sherman_Brothers	http://dbpedia.org/resource/Category:Musicals_by_the_Sherman_Brothers
23200	Walt_Disney_Animation_Studios_films	http://dbpedia.org/resource/Category:Walt_Disney_Animation_Studios_films
23201	Walt_Disney_Pictures_films	http://dbpedia.org/resource/Category:Walt_Disney_Pictures_films
23202	Works_based_on_Merlin	http://dbpedia.org/resource/Category:Works_based_on_Merlin
23203	Junius_Matthews	http://dbpedia.org/resource/Junius_Matthews
23204	Karl_Swenson	http://dbpedia.org/resource/Karl_Swenson
23205	Martha_Wentworth	http://dbpedia.org/resource/Martha_Wentworth
23206	Norman_Alden	http://dbpedia.org/resource/Norman_Alden
23207	Rickie_Sorensen	http://dbpedia.org/resource/Rickie_Sorensen
23208	Sebastian_Cabot_(actor)	http://dbpedia.org/resource/Sebastian_Cabot_(actor)
23209	Wolfgang_Reitherman	http://dbpedia.org/resource/Wolfgang_Reitherman
23210	Warner_Bros._Pictures	http://dbpedia.org/resource/Warner_Bros._Pictures
23211	Barry_Levinson	http://dbpedia.org/resource/Barry_Levinson
23212	Michael_Ballhaus	http://dbpedia.org/resource/Michael_Ballhaus
23213	1990s_American_films	http://dbpedia.org/resource/Category:1990s_American_films
23214	1990s_English-language_films	http://dbpedia.org/resource/Category:1990s_English-language_films
23215	1996_crime_drama_films	http://dbpedia.org/resource/Category:1996_crime_drama_films
23216	1996_films	http://dbpedia.org/resource/Category:1996_films
23217	American_coming-of-age_films	http://dbpedia.org/resource/Category:American_coming-of-age_films
23218	American_courtroom_films	http://dbpedia.org/resource/Category:American_courtroom_films
23219	American_crime_drama_films	http://dbpedia.org/resource/Category:American_crime_drama_films
23220	American_prison_drama_films	http://dbpedia.org/resource/Category:American_prison_drama_films
23221	American_rape_and_revenge_films	http://dbpedia.org/resource/Category:American_rape_and_revenge_films
23222	Films_about_child_sexual_abuse	http://dbpedia.org/resource/Category:Films_about_child_sexual_abuse
23223	Films_about_pranks	http://dbpedia.org/resource/Category:Films_about_pranks
23224	Films_about_the_Irish_Mob	http://dbpedia.org/resource/Category:Films_about_the_Irish_Mob
23225	Films_based_on_American_novels	http://dbpedia.org/resource/Category:Films_based_on_American_novels
23226	Films_directed_by_Barry_Levinson	http://dbpedia.org/resource/Category:Films_directed_by_Barry_Levinson
23227	Films_produced_by_Steve_Golin	http://dbpedia.org/resource/Category:Films_produced_by_Steve_Golin
23228	Films_scored_by_John_Williams	http://dbpedia.org/resource/Category:Films_scored_by_John_Williams
23229	Films_set_in_1967	http://dbpedia.org/resource/Category:Films_set_in_1967
23230	Films_set_in_1968	http://dbpedia.org/resource/Category:Films_set_in_1968
23231	Films_set_in_1981	http://dbpedia.org/resource/Category:Films_set_in_1981
23232	Films_set_in_New_York_(state)	http://dbpedia.org/resource/Category:Films_set_in_New_York_(state)
23233	Films_set_in_New_York_City	http://dbpedia.org/resource/Category:Films_set_in_New_York_City
23234	Films_shot_in_Connecticut	http://dbpedia.org/resource/Category:Films_shot_in_Connecticut
23235	Films_shot_in_New_York_City	http://dbpedia.org/resource/Category:Films_shot_in_New_York_City
23236	PolyGram_Filmed_Entertainment_films	http://dbpedia.org/resource/Category:PolyGram_Filmed_Entertainment_films
23237	Warner_Bros._films	http://dbpedia.org/resource/Category:Warner_Bros._films
23238	Brad_Pitt	http://dbpedia.org/resource/Brad_Pitt
23239	Brad_Renfro	http://dbpedia.org/resource/Brad_Renfro
23240	Bruno_Kirby	http://dbpedia.org/resource/Bruno_Kirby
23241	Dustin_Hoffman	http://dbpedia.org/resource/Dustin_Hoffman
23242	Jason_Patric	http://dbpedia.org/resource/Jason_Patric
23243	Kevin_Bacon	http://dbpedia.org/resource/Kevin_Bacon
